id:ID	:LABEL	label	description
EC:3.1.2.4	EnzymeClass	3.1.2.4	3-hydroxyisobutyryl-CoA hydrolase
EC:3.1.2.14	EnzymeClass	3.1.2.14	oleoyl-[acyl-carrier-protein] hydrolase
EC:3.1.3.18	EnzymeClass	3.1.3.18	phosphoglycolate phosphatase
EC:3.1.3.45	EnzymeClass	3.1.3.45	3-deoxy-manno-octulosonate-8-phosphatase
EC:3.1.3.56	EnzymeClass	3.1.3.56	inositol-polyphosphate 5-phosphatase
EC:3.1.3.90	EnzymeClass	3.1.3.90	maltose 6'-phosphate phosphatase
EC:3.1.4.3	EnzymeClass	3.1.4.3	phospholipase C
EC:3.1.4.40	EnzymeClass	3.1.4.40	CMP-N-acylneuraminate phosphodiesterase
EC:3.1.6.16	EnzymeClass	3.1.6.16	monomethyl-sulfatase
EC:3.1.13.3	EnzymeClass	3.1.13.3	oligonucleotidase
EC:3.1.14.1	EnzymeClass	3.1.14.1	yeast ribonuclease
EC:3.1.16.1	EnzymeClass	3.1.16.1	spleen exonuclease
EC:3.1.21.2	EnzymeClass	3.1.21.2	deoxyribonuclease IV
EC:3.1.21.6	EnzymeClass	3.1.21.6	CC-preferring endodeoxyribonuclease
EC:3.1.22.2	EnzymeClass	3.1.22.2	Aspergillus deoxyribonuclease K1
EC:3.1.27.10	EnzymeClass	3.1.27.10	rRNA endonuclease
EC:3.2.1.2	EnzymeClass	3.2.1.2	beta-amylase
EC:3.2.1.4	EnzymeClass	3.2.1.4	cellulase
EC:3.2.1.68	EnzymeClass	3.2.1.68	isoamylase
EC:3.2.1.89	EnzymeClass	3.2.1.89	arabinogalactan endo-beta-1,4-galactanase
EC:3.2.1.125	EnzymeClass	3.2.1.125	raucaffricine beta-glucosidase
EC:3.2.1.131	EnzymeClass	3.2.1.131	xylan alpha-1,2-glucuronosidase
EC:3.2.1.142	EnzymeClass	3.2.1.142	limit dextrinase
EC:3.2.1.146	EnzymeClass	3.2.1.146	beta-galactofuranosidase
EC:3.2.1.154	EnzymeClass	3.2.1.154	fructan beta-(2,6)-fructosidase
EC:3.2.1.199	EnzymeClass	3.2.1.199	sulfoquinovosidase
EC:3.2.1.201	EnzymeClass	3.2.1.201	exo-chitinase (reducing end)
EC:3.2.2.15	EnzymeClass	3.2.2.15	DNA-deoxyinosine glycosylase
EC:3.2.2.22	EnzymeClass	3.2.2.22	rRNA N-glycosylase
EC:3.4.17.-	EnzymeClass	3.4.17.-	Metallocarboxypeptidases
EC:3.4.17.8	EnzymeClass	3.4.17.8	muramoylpentapeptide carboxypeptidase
EC:3.4.18.-	EnzymeClass	3.4.18.-	Cysteine-type carboxypeptidases
EC:3.4.19.13	EnzymeClass	3.4.19.13	glutathione hydrolase
EC:3.4.21.9	EnzymeClass	3.4.21.9	enteropeptidase
EC:3.4.21.61	EnzymeClass	3.4.21.61	kexin
EC:3.4.21.112	EnzymeClass	3.4.21.112	site-1 protease
EC:3.4.22.-	EnzymeClass	3.4.22.-	Cysteine endopeptidases
EC:3.4.22.15	EnzymeClass	3.4.22.15	cathepsin L
EC:3.4.22.30	EnzymeClass	3.4.22.30	caricain
EC:3.4.22.40	EnzymeClass	3.4.22.40	bleomycin hydrolase
EC:3.4.22.50	EnzymeClass	3.4.22.50	V-cath endopeptidase
EC:3.4.24.22	EnzymeClass	3.4.24.22	stromelysin 2
EC:3.4.24.25	EnzymeClass	3.4.24.25	vibriolysin
EC:3.4.24.56	EnzymeClass	3.4.24.56	insulysin
EC:3.5.1.27	EnzymeClass	3.5.1.27	N-formylmethionylaminoacyl-tRNA deformylase
EC:3.5.1.51	EnzymeClass	3.5.1.51	4-acetamidobutyryl-CoA deacetylase
EC:3.5.1.53	EnzymeClass	3.5.1.53	N-carbamoylputrescine amidase
EC:3.5.1.91	EnzymeClass	3.5.1.91	N-substituted formamide deformylase
EC:3.5.1.97	EnzymeClass	3.5.1.97	acyl-homoserine-lactone acylase
EC:3.5.1.99	EnzymeClass	3.5.1.99	fatty acid amide hydrolase
EC:3.5.1.118	EnzymeClass	3.5.1.118	gamma-glutamyl hercynylcysteine S-oxide hydrolase
EC:3.5.3.3	EnzymeClass	3.5.3.3	creatinase
EC:3.5.3.20	EnzymeClass	3.5.3.20	diguanidinobutanase
EC:3.5.4.19	EnzymeClass	3.5.4.19	phosphoribosyl-AMP cyclohydrolase
EC:3.5.4.42	EnzymeClass	3.5.4.42	N-isopropylammelide isopropylaminohydrolase
EC:3.6.1.14	EnzymeClass	3.6.1.14	adenosine-tetraphosphatase
EC:3.6.3.3	EnzymeClass	3.6.3.3	Cd2+-exporting ATPase
EC:3.6.3.4	EnzymeClass	3.6.3.4	Cu2+-exporting ATPase
EC:3.6.3.10	EnzymeClass	3.6.3.10	H+/K+-exchanging ATPase
EC:3.6.3.41	EnzymeClass	3.6.3.41	heme-transporting ATPase
EC:3.6.3.53	EnzymeClass	3.6.3.53	Ag+-exporting ATPase
EC:3.6.5.-	EnzymeClass	3.6.5.-	Acting on GTP to facilitate cellular and subcellular movement
EC:3.6.5.3	EnzymeClass	3.6.5.3	protein-synthesizing GTPase
EC:3.7.1.16	EnzymeClass	3.7.1.16	oxepin-CoA hydrolase
EC:3.12.1.-	EnzymeClass	3.12.1.-	Acting on sulfur-sulfur bonds (only sub-subclass identified to date)
EC:3.13.1.3	EnzymeClass	3.13.1.3	2'-hydroxybiphenyl-2-sulfinate desulfinase
EC:3.13.1.8	EnzymeClass	3.13.1.8	S-adenosyl-L-methionine hydrolase (adenosine-forming)
EC:4.1.1.41	EnzymeClass	4.1.1.41	(S)-methylmalonyl-CoA decarboxylase
EC:4.1.1.87	EnzymeClass	4.1.1.87	malonyl-S-ACP decarboxylase
EC:4.1.1.91	EnzymeClass	4.1.1.91	salicylate decarboxylase
EC:4.1.1.97	EnzymeClass	4.1.1.97	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase
EC:4.1.2.38	EnzymeClass	4.1.2.38	benzoin aldolase
EC:4.1.2.39	EnzymeClass	4.1.2.39	hydroxynitrilase
EC:4.1.3.35	EnzymeClass	4.1.3.35	(1-hydroxycyclohexan-1-yl)acetyl-CoA lyase
EC:4.1.99.12	EnzymeClass	4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase
EC:4.1.99.20	EnzymeClass	4.1.99.20	3-amino-4-hydroxybenzoate synthase
EC:4.1.99.25	EnzymeClass	4.1.99.25	L-tryptophan isonitrile synthase
EC:4.2.1.4	EnzymeClass	4.2.1.4	citrate dehydratase
EC:4.2.1.5	EnzymeClass	4.2.1.5	arabinonate dehydratase
EC:4.2.1.18	EnzymeClass	4.2.1.18	methylglutaconyl-CoA hydratase
EC:4.2.1.79	EnzymeClass	4.2.1.79	2-methylcitrate dehydratase
EC:4.2.1.97	EnzymeClass	4.2.1.97	phaseollidin hydratase
EC:4.2.1.132	EnzymeClass	4.2.1.132	2-hydroxyhexa-2,4-dienoate hydratase
EC:4.2.1.140	EnzymeClass	4.2.1.140	gluconate/galactonate dehydratase
EC:4.2.1.144	EnzymeClass	4.2.1.144	3-amino-5-hydroxybenzoate synthase
EC:4.2.1.156	EnzymeClass	4.2.1.156	L-talarate dehydratase
EC:4.2.1.162	EnzymeClass	4.2.1.162	6-deoxy-6-sulfo-D-gluconate dehydratase
EC:4.2.1.167	EnzymeClass	4.2.1.167	(R)-2-hydroxyglutaryl-CoA dehydratase
EC:4.2.1.168	EnzymeClass	4.2.1.168	GDP-4-dehydro-6-deoxy-alpha-D-mannose 3-dehydratase
EC:4.2.2.6	EnzymeClass	4.2.2.6	oligogalacturonide lyase
EC:4.2.3.38	EnzymeClass	4.2.3.38	alpha-bisabolene synthase
EC:4.2.3.44	EnzymeClass	4.2.3.44	isopimara-7,15-diene synthase
EC:4.2.3.91	EnzymeClass	4.2.3.91	cubebol synthase
EC:4.2.3.122	EnzymeClass	4.2.3.122	(+)-beta-pinene synthase
EC:4.2.3.123	EnzymeClass	4.2.3.123	beta-sesquiphellandrene synthase
EC:4.2.3.151	EnzymeClass	4.2.3.151	pentamethylcyclopentadecatrienol synthase
EC:4.2.3.154	EnzymeClass	4.2.3.154	demethyl-4-deoxygadusol synthase
EC:4.2.3.160	EnzymeClass	4.2.3.160	(2S,3R,6S,9S)-(-)-protoillud-7-ene synthase
EC:4.2.3.172	EnzymeClass	4.2.3.172	10-epi-juneol synthase
EC:4.3.2.10	EnzymeClass	4.3.2.10	imidazole glycerol-phosphate synthase
EC:4.6.1.1	EnzymeClass	4.6.1.1	adenylate cyclase
EC:4.6.1.6	EnzymeClass	4.6.1.6	cytidylate cyclase
EC:4.99.1.-	EnzymeClass	4.99.1.-	Sole sub-subclass for lyases that do not belong in the other subclasses
EC:5.1.1.12	EnzymeClass	5.1.1.12	ornithine racemase
EC:5.1.3.24	EnzymeClass	5.1.3.24	N-acetylneuraminate epimerase
EC:5.1.3.30	EnzymeClass	5.1.3.30	D-psicose 3-epimerase
EC:5.1.99.2	EnzymeClass	5.1.99.2	16-hydroxysteroid epimerase
EC:5.1.99.6	EnzymeClass	5.1.99.6	NAD(P)H-hydrate epimerase
EC:5.3.1.12	EnzymeClass	5.3.1.12	glucuronate isomerase
EC:5.3.1.30	EnzymeClass	5.3.1.30	5-deoxy-glucuronate isomerase
EC:5.3.1.33	EnzymeClass	5.3.1.33	L-erythrulose 1-phosphate isomerase
EC:5.3.3.16	EnzymeClass	5.3.3.16	4-oxalomesaconate tautomerase
EC:5.3.3.19	EnzymeClass	5.3.3.19	3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate isomerase
EC:5.3.3.20	EnzymeClass	5.3.3.20	2-hydroxyisobutanoyl-CoA mutase
EC:5.4.2.3	EnzymeClass	5.4.2.3	phosphoacetylglucosamine mutase
EC:5.4.4.7	EnzymeClass	5.4.4.7	hydroperoxy icosatetraenoate isomerase
EC:5.4.99.13	EnzymeClass	5.4.99.13	isobutyryl-CoA mutase
EC:5.4.99.20	EnzymeClass	5.4.99.20	23S rRNA pseudouridine2457 synthase
EC:5.4.99.34	EnzymeClass	5.4.99.34	germanicol synthase
EC:5.4.99.41	EnzymeClass	5.4.99.41	lupeol synthase
EC:5.4.99.55	EnzymeClass	5.4.99.55	delta-amyrin synthase
EC:6.1.1.10	EnzymeClass	6.1.1.10	methionine---tRNA ligase
EC:6.1.1.12	EnzymeClass	6.1.1.12	aspartate---tRNA ligase
EC:6.1.1.19	EnzymeClass	6.1.1.19	arginine---tRNA ligase
EC:6.1.1.20	EnzymeClass	6.1.1.20	phenylalanine---tRNA ligase
EC:6.1.1.28	EnzymeClass	6.1.1.28	proline/cysteine---tRNA ligase
EC:6.2.1.20	EnzymeClass	6.2.1.20	long-chain-fatty-acid---[acyl-carrier-protein] ligase
EC:6.3.2.9	EnzymeClass	6.3.2.9	UDP-N-acetylmuramoyl-L-alanine---D-glutamate ligase
EC:6.3.2.36	EnzymeClass	6.3.2.36	4-phosphopantoate---beta-alanine ligase
EC:6.3.2.42	EnzymeClass	6.3.2.42	N-acetylaspartylglutamylglutamate synthase
EC:6.3.4.14	EnzymeClass	6.3.4.14	biotin carboxylase
EC:6.3.4.16	EnzymeClass	6.3.4.16	carbamoyl-phosphate synthase (ammonia)
EC:6.3.5.4	EnzymeClass	6.3.5.4	asparagine synthase (glutamine-hydrolysing)
EC:6.4.1.4	EnzymeClass	6.4.1.4	methylcrotonoyl-CoA carboxylase
EC:7.4.2.-	EnzymeClass	7.4.2.-	Linked to the hydrolysis of a nucleoside triphosphate
EC:7.6.2.2	EnzymeClass	7.6.2.2	ABC-type xenobiotic transporter
EC:1.1.5.10	EnzymeClass	1.1.5.10	D-2-hydroxyacid dehydrogenase (quinone)
EC:1.1.99.25	EnzymeClass	1.1.99.25	quinate dehydrogenase (pyrroloquinoline-quinone)
EC:1.1.1.-	EnzymeClass	1.1.1.-	With NAD<small><sup>+</sup></small> or NADP<small><sup>+</sup></small> as acceptor
EC:1.1.1.25	EnzymeClass	1.1.1.25	shikimate dehydrogenase
EC:1.1.1.48	EnzymeClass	1.1.1.48	D-galactose 1-dehydrogenase
EC:1.1.1.54	EnzymeClass	1.1.1.54	allyl-alcohol dehydrogenase
EC:1.1.1.71	EnzymeClass	1.1.1.71	alcohol dehydrogenase [NAD(P)+]
EC:1.1.1.79	EnzymeClass	1.1.1.79	glyoxylate reductase (NADP+)
EC:1.1.1.92	EnzymeClass	1.1.1.92	oxaloglycolate reductase (decarboxylating)
EC:1.1.1.145	EnzymeClass	1.1.1.145	3beta-hydroxy-Delta5-steroid dehydrogenase
EC:1.1.1.194	EnzymeClass	1.1.1.194	coniferyl-alcohol dehydrogenase
EC:1.1.1.201	EnzymeClass	1.1.1.201	7beta-hydroxysteroid dehydrogenase (NADP+)
EC:1.1.1.237	EnzymeClass	1.1.1.237	hydroxyphenylpyruvate reductase
EC:1.1.1.277	EnzymeClass	1.1.1.277	3beta-hydroxy-5beta-steroid dehydrogenase
EC:1.1.1.296	EnzymeClass	1.1.1.296	dihydrocarveol dehydrogenase
EC:1.1.1.301	EnzymeClass	1.1.1.301	D-arabitol-phosphate dehydrogenase
EC:1.1.1.308	EnzymeClass	1.1.1.308	sulfopropanediol 3-dehydrogenase
EC:1.1.1.309	EnzymeClass	1.1.1.309	phosphonoacetaldehyde reductase (NADH)
EC:1.1.1.334	EnzymeClass	1.1.1.334	methylecgonone reductase
EC:1.1.1.375	EnzymeClass	1.1.1.375	L-2-hydroxycarboxylate dehydrogenase [NAD(P)+]
EC:1.1.1.409	EnzymeClass	1.1.1.409	4-phospho-D-erythronate 3-dehydrogenase
EC:1.2.1.20	EnzymeClass	1.2.1.20	glutarate-semialdehyde dehydrogenase
EC:1.2.1.38	EnzymeClass	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase
EC:1.2.1.43	EnzymeClass	1.2.1.43	formate dehydrogenase (NADP+)
EC:1.2.4.1	EnzymeClass	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
EC:1.2.99.2	EnzymeClass	1.2.99.2	carbon-monoxide dehydrogenase (acceptor)
EC:1.3.1.84	EnzymeClass	1.3.1.84	acrylyl-CoA reductase (NADPH)
EC:1.3.1.114	EnzymeClass	1.3.1.114	3-dehydro-bile acid Delta4,6-reductase
EC:1.3.3.14	EnzymeClass	1.3.3.14	aclacinomycin-A oxidase
EC:1.3.5.4	EnzymeClass	1.3.5.4	fumarate reductase (quinol)
EC:1.3.99.11	EnzymeClass	1.3.99.11	dihydroorotate dehydrogenase
EC:1.3.8.3	EnzymeClass	1.3.8.3	(R)-benzylsuccinyl-CoA dehydrogenase
EC:1.4.1.18	EnzymeClass	1.4.1.18	lysine 6-dehydrogenase
EC:1.4.1.23	EnzymeClass	1.4.1.23	valine dehydrogenase (NAD+)
EC:1.4.1.26	EnzymeClass	1.4.1.26	2,4-diaminopentanoate dehydrogenase (NAD+)
EC:1.4.3.19	EnzymeClass	1.4.3.19	glycine oxidase
EC:1.4.3.21	EnzymeClass	1.4.3.21	primary-amine oxidase
EC:1.5.1.48	EnzymeClass	1.5.1.48	2-methyl-1-pyrroline reductase
EC:1.5.1.49	EnzymeClass	1.5.1.49	1-pyrroline-2-carboxylate reductase [NAD(P)H]
EC:1.5.3.12	EnzymeClass	1.5.3.12	dihydrobenzophenanthridine oxidase
EC:1.5.3.16	EnzymeClass	1.5.3.16	spermine oxidase
EC:1.5.5.3	EnzymeClass	1.5.5.3	hydroxyproline dehydrogenase
EC:1.5.99.9	EnzymeClass	1.5.99.9	methylenetetrahydromethanopterin dehydrogenase
EC:1.6.5.11	EnzymeClass	1.6.5.11	NADH dehydrogenase (quinone)
EC:1.6.99.-	EnzymeClass	1.6.99.-	With unknown physiological acceptors
EC:1.7.-.-	EnzymeClass	1.7.-.-	Acting on other nitrogenous compounds as donors
EC:1.11.1.6	EnzymeClass	1.11.1.6	catalase
EC:1.12.98.1	EnzymeClass	1.12.98.1	coenzyme F420 hydrogenase
EC:1.12.99.6	EnzymeClass	1.12.99.6	hydrogenase (acceptor)
EC:1.13.11.47	EnzymeClass	1.13.11.47	3-hydroxy-4-oxoquinoline 2,4-dioxygenase
EC:1.13.11.48	EnzymeClass	1.13.11.48	3-hydroxy-2-methylquinolin-4-one 2,4-dioxygenase
EC:1.13.99.1	EnzymeClass	1.13.99.1	inositol oxygenase
EC:1.14.11.4	EnzymeClass	1.14.11.4	procollagen-lysine 5-dioxygenase
EC:1.14.11.25	EnzymeClass	1.14.11.25	mugineic-acid 3-dioxygenase
EC:1.14.11.30	EnzymeClass	1.14.11.30	hypoxia-inducible factor-asparagine dioxygenase
EC:1.14.11.33	EnzymeClass	1.14.11.33	DNA oxidative demethylase
EC:1.14.13.54	EnzymeClass	1.14.13.54	ketosteroid monooxygenase
EC:1.14.13.115	EnzymeClass	1.14.13.115	angelicin synthase
EC:1.14.13.140	EnzymeClass	1.14.13.140	2-hydroxy-1,4-benzoxazin-3-one monooxygenase
EC:1.14.13.168	EnzymeClass	1.14.13.168	indole-3-pyruvate monooxygenase
EC:1.14.13.189	EnzymeClass	1.14.13.189	5-methyl-1-naphthoate 3-hydroxylase
EC:1.14.13.195	EnzymeClass	1.14.13.195	L-ornithine N5-monooxygenase (NADPH)
EC:1.14.13.221	EnzymeClass	1.14.13.221	cholest-4-en-3-one 26-monooxygenase [(25R)-3-oxocholest-4-en-26-oate forming]
EC:1.14.13.242	EnzymeClass	1.14.13.242	3-hydroxy-2-methylpyridine-5-carboxylate monooxygenase
EC:1.14.14.42	EnzymeClass	1.14.14.42	homomethionine N-monooxygenase
EC:1.14.14.52	EnzymeClass	1.14.14.52	(S)-limonene 7-monooxygenase
EC:1.14.14.65	EnzymeClass	1.14.14.65	sugiol synthase
EC:1.14.14.76	EnzymeClass	1.14.14.76	ent-isokaurene C2/C3-hydroxylase
EC:1.14.14.78	EnzymeClass	1.14.14.78	phylloquinone omega-hydroxylase
EC:1.14.14.79	EnzymeClass	1.14.14.79	docosahexaenoic acid omega-hydroxylase
EC:1.14.14.144	EnzymeClass	1.14.14.144	abieta-7,13-diene hydroxylase
EC:1.14.14.157	EnzymeClass	1.14.14.157	indolin-2-one monooxygenase
EC:1.14.15.7	EnzymeClass	1.14.15.7	choline monooxygenase
EC:1.14.15.9	EnzymeClass	1.14.15.9	spheroidene monooxygenase
EC:1.14.15.18	EnzymeClass	1.14.15.18	calcidiol 1-monooxygenase
EC:1.14.18.7	EnzymeClass	1.14.18.7	dihydroceramide fatty acyl 2-hydroxylase
EC:1.14.19.45	EnzymeClass	1.14.19.45	sn-1 oleoyl-lipid 12-desaturase
EC:1.14.19.49	EnzymeClass	1.14.19.49	tetracycline 7-halogenase
EC:1.14.19.56	EnzymeClass	1.14.19.56	1H-pyrrole-2-carbonyl-[peptidyl-carrier protein] chlorinase
EC:1.14.19.74	EnzymeClass	1.14.19.74	(+)-piperitol/(+)-sesamin synthase
EC:1.14.99.1	EnzymeClass	1.14.99.1	prostaglandin-endoperoxide synthase
EC:1.14.99.14	EnzymeClass	1.14.99.14	progesterone 11alpha-monooxygenase
EC:1.14.99.15	EnzymeClass	1.14.99.15	4-methoxybenzoate monooxygenase (O-demethylating)
EC:1.14.99.24	EnzymeClass	1.14.99.24	steroid 9alpha-monooxygenase
EC:1.14.99.41	EnzymeClass	1.14.99.41	all-trans-8'-apo-beta-carotenal 15,15'-oxygenase
EC:1.14.99.42	EnzymeClass	1.14.99.42	zeaxanthin 7,8-dioxygenase
EC:1.14.99.51	EnzymeClass	1.14.99.51	hercynylcysteine S-oxide synthase
EC:1.16.1.-	EnzymeClass	1.16.1.-	With NAD<small><sup>+</sup></small> or NADP<small><sup>+</sup></small> as acceptor
EC:1.16.1.8	EnzymeClass	1.16.1.8	[methionine synthase] reductase
EC:1.16.5.-	EnzymeClass	1.16.5.-	With a quinone or similar compound as acceptor
EC:1.18.1.3	EnzymeClass	1.18.1.3	ferredoxin---NAD+ reductase
EC:1.99.-.-	EnzymeClass	1.99.-.-	Other enzymes using O<small><sub>2</sub></small> as oxidant (deleted subclass)
EC:2.6.1.33	EnzymeClass	2.6.1.33	dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
EC:2.6.1.52	EnzymeClass	2.6.1.52	phosphoserine transaminase
EC:2.6.1.68	EnzymeClass	2.6.1.68	ornithine(lysine) transaminase
EC:2.6.1.71	EnzymeClass	2.6.1.71	lysine---pyruvate 6-transaminase
EC:2.6.1.90	EnzymeClass	2.6.1.90	dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
EC:2.1.1.17	EnzymeClass	2.1.1.17	phosphatidylethanolamine N-methyltransferase
EC:2.1.1.27	EnzymeClass	2.1.1.27	tyramine N-methyltransferase
EC:2.1.1.31	EnzymeClass	2.1.1.31	tRNA (guanine-N1-)-methyltransferase
EC:2.1.1.35	EnzymeClass	2.1.1.35	tRNA (uracil54-C5)-methyltransferase
EC:2.1.1.233	EnzymeClass	2.1.1.233	[phosphatase 2A protein]-leucine-carboxy methyltransferase
EC:2.1.1.77	EnzymeClass	2.1.1.77	protein-L-isoaspartate(D-aspartate) O-methyltransferase
EC:2.1.1.113	EnzymeClass	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
EC:2.1.1.114	EnzymeClass	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
EC:2.1.1.177	EnzymeClass	2.1.1.177	23S rRNA (pseudouridine1915-N3)-methyltransferase
EC:2.1.1.178	EnzymeClass	2.1.1.178	16S rRNA (cytosine1407-C5)-methyltransferase
EC:2.1.1.207	EnzymeClass	2.1.1.207	tRNA (cytidine34-2'-O)-methyltransferase
EC:2.1.1.214	EnzymeClass	2.1.1.214	tRNA (guanine10-N2)-methyltransferase
EC:2.1.1.223	EnzymeClass	2.1.1.223	tRNA1Val (adenine37-N6)-methyltransferase
EC:2.1.1.234	EnzymeClass	2.1.1.234	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase
EC:2.1.1.278	EnzymeClass	2.1.1.278	indole-3-acetate O-methyltransferase
EC:2.1.1.279	EnzymeClass	2.1.1.279	trans-anol O-methyltransferase
EC:2.1.1.333	EnzymeClass	2.1.1.333	bacteriochlorophyllide d C-20 methyltransferase
EC:2.1.1.337	EnzymeClass	2.1.1.337	reticuline N-methyltransferase
EC:2.3.1.11	EnzymeClass	2.3.1.11	thioethanolamine S-acetyltransferase
EC:2.3.1.45	EnzymeClass	2.3.1.45	N-acetylneuraminate 7-O(or 9-O)-acetyltransferase
EC:2.3.1.70	EnzymeClass	2.3.1.70	CDP-acylglycerol O-arachidonoyltransferase
EC:2.3.1.71	EnzymeClass	2.3.1.71	glycine N-benzoyltransferase
EC:2.3.1.170	EnzymeClass	2.3.1.170	6'-deoxychalcone synthase
EC:2.3.1.177	EnzymeClass	2.3.1.177	3,5-dihydroxybiphenyl synthase
EC:2.3.1.204	EnzymeClass	2.3.1.204	octanoyl-[GcvH]:protein N-octanoyltransferase
EC:2.3.1.235	EnzymeClass	2.3.1.235	tetracenomycin F2 synthase
EC:2.3.1.241	EnzymeClass	2.3.1.241	Kdo2-lipid IVA lauroyltransferase
EC:2.3.1.264	EnzymeClass	2.3.1.264	beta-lysine N6-acetyltransferase
EC:2.3.2.4	EnzymeClass	2.3.2.4	gamma-glutamylcyclotransferase
EC:2.3.2.17	EnzymeClass	2.3.2.17	N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-(N6-glycyl)-D-alanyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine:glycine glycyltransferase
EC:2.3.2.32	EnzymeClass	2.3.2.32	cullin-RING-type E3 NEDD8 transferase
EC:2.3.3.3	EnzymeClass	2.3.3.3	citrate (Re)-synthase
EC:2.3.3.9	EnzymeClass	2.3.3.9	malate synthase
EC:2.4.1.12	EnzymeClass	2.4.1.12	cellulose synthase (UDP-forming)
EC:2.4.1.57	EnzymeClass	2.4.1.57	phosphatidylinositol alpha-mannosyltransferase
EC:2.4.1.67	EnzymeClass	2.4.1.67	galactinol---raffinose galactosyltransferase
EC:2.4.1.70	EnzymeClass	2.4.1.70	poly(ribitol-phosphate) alpha-N-acetylglucosaminyltransferase
EC:2.4.1.102	EnzymeClass	2.4.1.102	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase
EC:2.4.1.103	EnzymeClass	2.4.1.103	alizarin 2-beta-glucosyltransferase
EC:2.4.1.104	EnzymeClass	2.4.1.104	o-dihydroxycoumarin 7-O-glucosyltransferase
EC:2.4.1.197	EnzymeClass	2.4.1.197	high-mannose-oligosaccharide beta-1,4-N-acetylglucosaminyltransferase
EC:2.4.1.234	EnzymeClass	2.4.1.234	kaempferol 3-O-galactosyltransferase
EC:2.4.1.238	EnzymeClass	2.4.1.238	delphinidin 3,5-di-O-glucoside 3'-O-glucosyltransferase
EC:2.4.1.248	EnzymeClass	2.4.1.248	cycloisomaltooligosaccharide glucanotransferase
EC:2.4.1.342	EnzymeClass	2.4.1.342	alpha-maltose-1-phosphate synthase
EC:2.4.1.343	EnzymeClass	2.4.1.343	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase
EC:2.4.2.11	EnzymeClass	2.4.2.11	nicotinate phosphoribosyltransferase
EC:2.4.2.35	EnzymeClass	2.4.2.35	flavonol-3-O-glycoside xylosyltransferase
EC:2.4.99.1	EnzymeClass	2.4.99.1	beta-galactoside alpha-(2,6)-sialyltransferase
EC:2.5.1.22	EnzymeClass	2.5.1.22	spermine synthase
EC:2.5.1.55	EnzymeClass	2.5.1.55	3-deoxy-8-phosphooctulonate synthase
EC:2.5.1.64	EnzymeClass	2.5.1.64	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
EC:2.5.1.66	EnzymeClass	2.5.1.66	N2-(2-carboxyethyl)arginine synthase
EC:2.5.1.115	EnzymeClass	2.5.1.115	homogentisate phytyltransferase
EC:2.5.1.137	EnzymeClass	2.5.1.137	2-acyl-4-prenylphloroglucinol 6-prenyltransferase
EC:2.7.1.36	EnzymeClass	2.7.1.36	mevalonate kinase
EC:2.7.1.77	EnzymeClass	2.7.1.77	nucleoside phosphotransferase
EC:2.7.1.203	EnzymeClass	2.7.1.203	protein-Npi-phosphohistidine---D-glucosaminate phosphotransferase
EC:2.7.3.1	EnzymeClass	2.7.3.1	guanidinoacetate kinase
EC:2.7.3.10	EnzymeClass	2.7.3.10	agmatine kinase
EC:2.7.4.6	EnzymeClass	2.7.4.6	nucleoside-diphosphate kinase
EC:2.7.7.7	EnzymeClass	2.7.7.7	DNA-directed DNA polymerase
EC:2.7.7.27	EnzymeClass	2.7.7.27	glucose-1-phosphate adenylyltransferase
EC:2.7.7.86	EnzymeClass	2.7.7.86	cyclic GMP-AMP synthase
EC:2.7.8.20	EnzymeClass	2.7.8.20	phosphatidylglycerol---membrane-oligosaccharide glycerophosphotransferase
EC:2.7.8.46	EnzymeClass	2.7.8.46	teichoic acid ribitol-phosphate primase
EC:2.7.9.4	EnzymeClass	2.7.9.4	alpha-glucan, water dikinase
EC:2.7.10.-	EnzymeClass	2.7.10.-	Protein-tyrosine kinases
EC:2.7.11.3	EnzymeClass	2.7.11.3	dephospho-[reductase kinase] kinase
EC:2.7.11.8	EnzymeClass	2.7.11.8	Fas-activated serine/threonine kinase
EC:2.7.11.24	EnzymeClass	2.7.11.24	mitogen-activated protein kinase
EC:2.7.13.3	EnzymeClass	2.7.13.3	histidine kinase
EC:2.8.2.6	EnzymeClass	2.8.2.6	choline sulfotransferase
EC:2.8.3.17	EnzymeClass	2.8.3.17	cinnamoyl-CoA:phenyllactate CoA-transferase
