id:ID	:LABEL	label	biotype	description	source	source2
ENSG00000254899	Gene	DASS-161H22.6	protein_coding	DASS-161H22.6	ensembl	havana
ENSG00000075399	Gene	VPS9D1	protein_coding	VPS9 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13526]	ensembl	ensembl_havana
ENSG00000269741	Gene	CTC-518B2.8	protein_coding	CTC-518B2.8	ensembl	havana
ENSG00000213139	Gene	CRYGS	protein_coding	crystallin gamma S [Source:HGNC Symbol;Acc:HGNC:2417]	ensembl	ensembl_havana
ENSG00000282218	Gene	RP1-179P9.3	protein_coding	RP1-179P9.3	ensembl	havana
ENSG00000284202	Gene	<null>	miRNA	microRNA 137 [Source:HGNC Symbol;Acc:HGNC:31523]	ensembl	mirbase
ENSG00000132631	Gene	SCP2D1	protein_coding	SCP2 sterol binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16211]	ensembl	ensembl_havana
ENSG00000135148	Gene	TRAFD1	protein_coding	TRAF-type zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24808]	ensembl	ensembl_havana
ENSG00000185271	Gene	KLHL33	protein_coding	kelch like family member 33 [Source:HGNC Symbol;Acc:HGNC:31952]	ensembl	ensembl_havana
ENSG00000281630	Gene	MUC20	protein_coding	mucin 20, cell surface associated [Source:HGNC Symbol;Acc:HGNC:23282]	ensembl	havana
ENSG00000184761	Gene	AC013269.5	protein_coding	AC013269.5	ensembl	havana
ENSG00000199036	Gene	<null>	miRNA	microRNA 219a-1 [Source:HGNC Symbol;Acc:HGNC:31597]	ensembl	mirbase
ENSG00000265590	Gene	AP000275.65	protein_coding	AP000275.65	ensembl	havana
ENSG00000115042	Gene	FAHD2A	protein_coding	fumarylacetoacetate hydrolase domain containing 2A [Source:HGNC Symbol;Acc:HGNC:24252]	ensembl	ensembl_havana
ENSG00000175287	Gene	PHYHD1	protein_coding	phytanoyl-CoA dioxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23396]	ensembl	ensembl_havana
ENSG00000034533	Gene	ASTE1	protein_coding	asteroid homolog 1 [Source:HGNC Symbol;Acc:HGNC:25021]	ensembl	ensembl_havana
ENSG00000258539	Gene	RP11-12J10.3	protein_coding	RP11-12J10.3	ensembl	havana
ENSG00000272921	Gene	RP11-500M8.7	protein_coding	RP11-500M8.7	ensembl	havana
ENSG00000204149	Gene	AGAP6	protein_coding	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6 [Source:HGNC Symbol;Acc:HGNC:23466]	ensembl	ensembl_havana
ENSG00000272897	Gene	RP1-309K20.6	protein_coding	RP1-309K20.6	ensembl	havana
ENSG00000172785	Gene	CBWD1	protein_coding	COBW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17134]	ensembl	ensembl_havana
ENSG00000270629	Gene	NBPF14	protein_coding	NBPF member 14 [Source:HGNC Symbol;Acc:HGNC:25232]	ensembl	ensembl_havana
ENSG00000281665	Gene	KIAA1143	protein_coding	KIAA1143 [Source:HGNC Symbol;Acc:HGNC:29198]	ensembl	ensembl_havana
ENSG00000163596	Gene	ICA1L	protein_coding	islet cell autoantigen 1 like [Source:HGNC Symbol;Acc:HGNC:14442]	ensembl	ensembl_havana
ENSG00000173572	Gene	NLRP13	protein_coding	NLR family pyrin domain containing 13 [Source:HGNC Symbol;Acc:HGNC:22937]	ensembl	ensembl_havana
ENSG00000142409	Gene	ZNF787	protein_coding	zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998]	ensembl	ensembl_havana
ENSG00000260220	Gene	CCDC187	protein_coding	coiled-coil domain containing 187 [Source:HGNC Symbol;Acc:HGNC:30942]	ensembl	ensembl_havana
ENSG00000282034	Gene	RP11-2C24.9	protein_coding	RP11-2C24.9	ensembl	havana
ENSG00000275572	Gene	GRIFIN	protein_coding	galectin-related inter-fiber protein [Source:HGNC Symbol;Acc:HGNC:4577]	ensembl	havana
ENSG00000234278	Gene	PRR20E	protein_coding	proline rich 20E [Source:HGNC Symbol;Acc:HGNC:37223]	ensembl	ensembl_havana
ENSG00000125998	Gene	FAM83C	protein_coding	family with sequence similarity 83 member C [Source:HGNC Symbol;Acc:HGNC:16121]	ensembl	ensembl_havana
ENSG00000153975	Gene	ZUFSP	protein_coding	zinc finger with UFM1 specific peptidase domain [Source:HGNC Symbol;Acc:HGNC:21224]	ensembl	ensembl_havana
ENSG00000172123	Gene	SLFN12	protein_coding	schlafen family member 12 [Source:HGNC Symbol;Acc:HGNC:25500]	ensembl	ensembl_havana
ENSG00000198841	Gene	KTI12	protein_coding	KTI12 chromatin associated homolog [Source:HGNC Symbol;Acc:HGNC:25160]	ensembl	havana
ENSG00000203950	Gene	FAM127B	protein_coding	retrotransposon Gag like 8A [Source:HGNC Symbol;Acc:HGNC:24514]	ensembl	ensembl_havana
ENSG00000233210	Gene	GPANK1	protein_coding	G-patch domain and ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:13920]	ensembl	ensembl_havana
ENSG00000215529	Gene	EFCAB8	protein_coding	EF-hand calcium binding domain 8 [Source:HGNC Symbol;Acc:HGNC:34532]	ensembl	ensembl_havana
ENSG00000273045	Gene	C2orf15	protein_coding	chromosome 2 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:28436]	ensembl	ensembl_havana
ENSG00000135736	Gene	CCDC102A	protein_coding	coiled-coil domain containing 102A [Source:HGNC Symbol;Acc:HGNC:28097]	ensembl	ensembl_havana
ENSG00000149179	Gene	C11orf49	protein_coding	chromosome 11 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28720]	ensembl	ensembl_havana
ENSG00000132623	Gene	ANKEF1	protein_coding	ankyrin repeat and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15803]	ensembl	ensembl_havana
ENSG00000132801	Gene	ZSWIM3	protein_coding	zinc finger SWIM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16157]	ensembl	ensembl_havana
ENSG00000284461	Gene	RP11-792A8.5	protein_coding	RAB guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:17676]	ensembl	ensembl_havana
ENSG00000178852	Gene	EFCAB13	protein_coding	EF-hand calcium binding domain 13 [Source:HGNC Symbol;Acc:HGNC:26864]	ensembl	ensembl_havana
ENSG00000181013	Gene	C17orf47	protein_coding	chromosome 17 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:26844]	ensembl	ensembl_havana
ENSG00000267228	Gene	RP11-49K24.6	protein_coding	RP11-49K24.6	ensembl	havana
ENSG00000188916	Gene	FAM196A	protein_coding	family with sequence similarity 196 member A [Source:HGNC Symbol;Acc:HGNC:33859]	ensembl	ensembl_havana
ENSG00000215912	Gene	TTC34	protein_coding	tetratricopeptide repeat domain 34 [Source:HGNC Symbol;Acc:HGNC:34297]	ensembl	ensembl_havana
ENSG00000180425	Gene	C11orf71	protein_coding	chromosome 11 open reading frame 71 [Source:HGNC Symbol;Acc:HGNC:25937]	ensembl	ensembl_havana
ENSG00000164989	Gene	CCDC171	protein_coding	coiled-coil domain containing 171 [Source:HGNC Symbol;Acc:HGNC:29828]	ensembl	ensembl_havana
ENSG00000165837	Gene	ERICH6B	protein_coding	glutamate rich 6B [Source:HGNC Symbol;Acc:HGNC:26523]	ensembl	ensembl_havana
ENSG00000260548	Gene	RP6-24A23.6	protein_coding	RP6-24A23.6	ensembl	havana
ENSG00000183631	Gene	PRR32	protein_coding	proline rich 32 [Source:HGNC Symbol;Acc:HGNC:34498]	ensembl	ensembl_havana
ENSG00000125386	Gene	FAM193A	protein_coding	family with sequence similarity 193 member A [Source:HGNC Symbol;Acc:HGNC:16822]	ensembl	ensembl_havana
ENSG00000205832	Gene	C16orf96	protein_coding	chromosome 16 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:40031]	ensembl	ensembl_havana
ENSG00000156504	Gene	FAM122B	protein_coding	family with sequence similarity 122B [Source:HGNC Symbol;Acc:HGNC:30490]	ensembl	ensembl_havana
ENSG00000189152	Gene	GRAPL	protein_coding	GRB2 related adaptor protein like [Source:HGNC Symbol;Acc:HGNC:37240]	ensembl	ensembl_havana
ENSG00000143643	Gene	TTC13	protein_coding	tetratricopeptide repeat domain 13 [Source:HGNC Symbol;Acc:HGNC:26204]	ensembl	ensembl_havana
ENSG00000215274	Gene	GAGE10	protein_coding	G antigen 10 [Source:HGNC Symbol;Acc:HGNC:30968]	ensembl	ensembl_havana
ENSG00000157778	Gene	PSMG3	protein_coding	proteasome assembly chaperone 3 [Source:HGNC Symbol;Acc:HGNC:22420]	ensembl	ensembl_havana
ENSG00000163424	Gene	C3orf30	protein_coding	chromosome 3 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:26553]	ensembl	ensembl_havana
ENSG00000185112	Gene	FAM43A	protein_coding	family with sequence similarity 43 member A [Source:HGNC Symbol;Acc:HGNC:26888]	ensembl	ensembl_havana
ENSG00000170925	Gene	TEX13B	protein_coding	testis expressed 13B [Source:HGNC Symbol;Acc:HGNC:11736]	ensembl	ensembl_havana
ENSG00000196900	Gene	TEX43	protein_coding	testis expressed 43 [Source:HGNC Symbol;Acc:HGNC:33767]	ensembl	ensembl_havana
ENSG00000105792	Gene	CFAP69	protein_coding	cilia and flagella associated protein 69 [Source:HGNC Symbol;Acc:HGNC:26107]	ensembl	ensembl_havana
ENSG00000146386	Gene	ABRACL	protein_coding	ABRA C-terminal like [Source:HGNC Symbol;Acc:HGNC:21230]	ensembl	ensembl_havana
ENSG00000189023	Gene	MAGEB16	protein_coding	MAGE family member B16 [Source:HGNC Symbol;Acc:HGNC:21188]	ensembl	ensembl_havana
ENSG00000185220	Gene	PGBD2	protein_coding	piggyBac transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:19399]	ensembl	ensembl_havana
ENSG00000160298	Gene	C21orf58	protein_coding	chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]	ensembl	ensembl_havana
ENSG00000204683	Gene	C10orf113	protein_coding	chromosome 10 open reading frame 113 [Source:HGNC Symbol;Acc:HGNC:31447]	ensembl	ensembl_havana
ENSG00000117501	Gene	MROH9	protein_coding	maestro heat like repeat family member 9 [Source:HGNC Symbol;Acc:HGNC:26287]	ensembl	ensembl_havana
ENSG00000149231	Gene	CCDC82	protein_coding	coiled-coil domain containing 82 [Source:HGNC Symbol;Acc:HGNC:26282]	ensembl	ensembl_havana
ENSG00000284307	Gene	KIR2DS4	polymorphic_pseudogene	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6336]	ensembl	havana
ENSG00000281690	Gene	ADAMTS12	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 12 [Source:HGNC Symbol;Acc:HGNC:14605]	ensembl	havana
ENSG00000281300	Gene	NXN	protein_coding	nucleoredoxin [Source:HGNC Symbol;Acc:HGNC:18008]	ensembl	havana
ENSG00000224740	Gene	FLOT1	protein_coding	flotillin 1 [Source:HGNC Symbol;Acc:HGNC:3757]	ensembl	havana
ENSG00000227861	Gene	SAPCD1	protein_coding	suppressor APC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13938]	ensembl	ensembl_havana
ENSG00000282147	Gene	FAM20C	protein_coding	FAM20C, golgi associated secretory pathway kinase [Source:HGNC Symbol;Acc:HGNC:22140]	ensembl	havana
ENSG00000259066	Gene	RP11-371E8.4	protein_coding	RP11-371E8.4	ensembl	havana
ENSG00000160293	Gene	VAV2	protein_coding	vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]	ensembl	ensembl_havana
ENSG00000177697	Gene	CD151	protein_coding	CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]	ensembl	ensembl_havana
ENSG00000168811	Gene	IL12A	protein_coding	interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969]	ensembl	ensembl_havana
ENSG00000159640	Gene	ACE	protein_coding	angiotensin I converting enzyme [Source:HGNC Symbol;Acc:HGNC:2707]	ensembl	ensembl_havana
ENSG00000134324	Gene	LPIN1	protein_coding	lipin 1 [Source:HGNC Symbol;Acc:HGNC:13345]	ensembl	ensembl_havana
ENSG00000269335	Gene	IKBKG	protein_coding	inhibitor of nuclear factor kappa B kinase subunit gamma [Source:HGNC Symbol;Acc:HGNC:5961]	ensembl	ensembl_havana
ENSG00000140297	Gene	GCNT3	protein_coding	glucosaminyl (N-acetyl) transferase 3, mucin type [Source:HGNC Symbol;Acc:HGNC:4205]	ensembl	ensembl_havana
ENSG00000198838	Gene	RYR3	protein_coding	ryanodine receptor 3 [Source:HGNC Symbol;Acc:HGNC:10485]	ensembl	ensembl_havana
ENSG00000204640	Gene	NMS	protein_coding	neuromedin S [Source:HGNC Symbol;Acc:HGNC:32203]	ensembl	ensembl_havana
ENSG00000211677	Gene	IGLC2	IG_C_gene	immunoglobulin lambda constant 2 [Source:HGNC Symbol;Acc:HGNC:5856]	ensembl	havana
ENSG00000089902	Gene	RCOR1	protein_coding	REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]	ensembl	ensembl_havana
ENSG00000171100	Gene	MTM1	protein_coding	myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]	ensembl	ensembl_havana
ENSG00000121152	Gene	NCAPH	protein_coding	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]	ensembl	ensembl_havana
ENSG00000114270	Gene	COL7A1	protein_coding	collagen type VII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2214]	ensembl	ensembl_havana
ENSG00000162512	Gene	SDC3	protein_coding	syndecan 3 [Source:HGNC Symbol;Acc:HGNC:10660]	ensembl	ensembl_havana
ENSG00000106366	Gene	SERPINE1	protein_coding	serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]	ensembl	ensembl_havana
ENSG00000170458	Gene	CD14	protein_coding	CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628]	ensembl	ensembl_havana
ENSG00000178732	Gene	GP5	protein_coding	glycoprotein V platelet [Source:HGNC Symbol;Acc:HGNC:4443]	ensembl	ensembl_havana
ENSG00000005249	Gene	PRKAR2B	protein_coding	protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]	ensembl	ensembl_havana
ENSG00000182621	Gene	PLCB1	protein_coding	phospholipase C beta 1 [Source:HGNC Symbol;Acc:HGNC:15917]	ensembl	ensembl_havana
ENSG00000129084	Gene	PSMA1	protein_coding	proteasome subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]	ensembl	ensembl_havana
ENSG00000231631	Gene	PSMB8	protein_coding	proteasome subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:9545]	ensembl	ensembl_havana
ENSG00000243594	Gene	PSMB9	protein_coding	proteasome subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	ensembl	ensembl_havana
ENSG00000173692	Gene	PSMD1	protein_coding	proteasome 26S subunit, non-ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9554]	ensembl	ensembl_havana
ENSG00000156976	Gene	EIF4A2	protein_coding	eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284]	ensembl	ensembl_havana
ENSG00000115325	Gene	DOK1	protein_coding	docking protein 1 [Source:HGNC Symbol;Acc:HGNC:2990]	ensembl	ensembl_havana
ENSG00000145675	Gene	PIK3R1	protein_coding	phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]	ensembl	ensembl_havana
ENSG00000011007	Gene	TCEB3	protein_coding	elongin A [Source:HGNC Symbol;Acc:HGNC:11620]	ensembl	ensembl_havana
ENSG00000124491	Gene	F13A1	protein_coding	coagulation factor XIII A chain [Source:HGNC Symbol;Acc:HGNC:3531]	ensembl	ensembl_havana
ENSG00000283391	Gene	EEF1B2	protein_coding	eukaryotic translation elongation factor 1 beta 2 [Source:HGNC Symbol;Acc:HGNC:3208]	ensembl	ensembl_havana
ENSG00000185010	Gene	F8	protein_coding	coagulation factor VIII [Source:HGNC Symbol;Acc:HGNC:3546]	ensembl	ensembl_havana
ENSG00000101981	Gene	F9	protein_coding	coagulation factor IX [Source:HGNC Symbol;Acc:HGNC:3551]	ensembl	ensembl_havana
ENSG00000273703	Gene	HIST1H2BM	protein_coding	histone cluster 1 H2B family member m [Source:HGNC Symbol;Acc:HGNC:4750]	ensembl	ensembl_havana
ENSG00000196890	Gene	HIST3H2BB	protein_coding	histone cluster 3 H2B family member b [Source:HGNC Symbol;Acc:HGNC:20514]	ensembl	ensembl_havana
ENSG00000127527	Gene	EPS15L1	protein_coding	epidermal growth factor receptor pathway substrate 15 like 1 [Source:HGNC Symbol;Acc:HGNC:24634]	ensembl	ensembl_havana
ENSG00000113578	Gene	FGF1	protein_coding	fibroblast growth factor 1 [Source:HGNC Symbol;Acc:HGNC:3665]	ensembl	ensembl_havana
ENSG00000138675	Gene	FGF5	protein_coding	fibroblast growth factor 5 [Source:HGNC Symbol;Acc:HGNC:3683]	ensembl	ensembl_havana
ENSG00000231268	Gene	AGER	protein_coding	advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]	ensembl	ensembl_havana
ENSG00000229493	Gene	HLA-DQB2	protein_coding	major histocompatibility complex, class II, DQ beta 2 [Source:HGNC Symbol;Acc:HGNC:4945]	ensembl	ensembl_havana
ENSG00000213809	Gene	KLRK1	protein_coding	killer cell lectin like receptor K1 [Source:HGNC Symbol;Acc:HGNC:18788]	ensembl	ensembl_havana
ENSG00000169398	Gene	PTK2	protein_coding	protein tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:9611]	ensembl	ensembl_havana
ENSG00000142867	Gene	BCL10	protein_coding	B-cell CLL/lymphoma 10 [Source:HGNC Symbol;Acc:HGNC:989]	ensembl	ensembl_havana
ENSG00000079841	Gene	RIMS1	protein_coding	regulating synaptic membrane exocytosis 1 [Source:HGNC Symbol;Acc:HGNC:17282]	ensembl	ensembl_havana
ENSG00000168398	Gene	BDKRB2	protein_coding	bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030]	ensembl	ensembl_havana
ENSG00000097007	Gene	ABL1	protein_coding	ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]	ensembl	ensembl_havana
ENSG00000278689	Gene	OR2T6	protein_coding	olfactory receptor family 2 subfamily T member 6 [Source:HGNC Symbol;Acc:HGNC:15018]	ensembl	ensembl_havana
ENSG00000139220	Gene	PPFIA2	protein_coding	PTPRF interacting protein alpha 2 [Source:HGNC Symbol;Acc:HGNC:9246]	ensembl	ensembl_havana
ENSG00000163394	Gene	CCKAR	protein_coding	cholecystokinin A receptor [Source:HGNC Symbol;Acc:HGNC:1570]	ensembl	ensembl_havana
ENSG00000128310	Gene	GALR3	protein_coding	galanin receptor 3 [Source:HGNC Symbol;Acc:HGNC:4134]	ensembl	ensembl_havana
ENSG00000160013	Gene	PTGIR	protein_coding	prostaglandin I2 receptor [Source:HGNC Symbol;Acc:HGNC:9602]	ensembl	ensembl_havana
ENSG00000237724	Gene	HSPA1A	protein_coding	heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]	ensembl	ensembl_havana
ENSG00000150672	Gene	DLG2	protein_coding	discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901]	ensembl	ensembl_havana
ENSG00000008394	Gene	MGST1	protein_coding	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]	ensembl	ensembl_havana
ENSG00000143156	Gene	NME7	protein_coding	NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]	ensembl	ensembl_havana
ENSG00000140479	Gene	PCSK6	protein_coding	proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569]	ensembl	ensembl_havana
ENSG00000163453	Gene	IGFBP7	protein_coding	insulin like growth factor binding protein 7 [Source:HGNC Symbol;Acc:HGNC:5476]	ensembl	ensembl_havana
ENSG00000276799	Gene	WNT9B	protein_coding	Wnt family member 9B [Source:HGNC Symbol;Acc:HGNC:12779]	ensembl	ensembl_havana
ENSG00000146374	Gene	RSPO3	protein_coding	R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866]	ensembl	ensembl_havana
ENSG00000175193	Gene	PARL	protein_coding	presenilin associated rhomboid like [Source:HGNC Symbol;Acc:HGNC:18253]	ensembl	ensembl_havana
ENSG00000128626	Gene	MRPS12	protein_coding	mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380]	ensembl	ensembl_havana
ENSG00000236315	Gene	NCR3	protein_coding	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077]	ensembl	ensembl_havana
ENSG00000278211	Gene	TRIM69	protein_coding	tripartite motif containing 69 [Source:HGNC Symbol;Acc:HGNC:17857]	ensembl	ensembl_havana
ENSG00000212907	Gene	<null>	protein_coding	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]	ensembl	insdc
ENSG00000276027	Gene	<null>	snRNA	RNA, U12 small nuclear [Source:HGNC Symbol;Acc:HGNC:19380]	ensembl	ensembl
ENSG00000180340	Gene	FZD2	protein_coding	frizzled class receptor 2 [Source:HGNC Symbol;Acc:HGNC:4040]	ensembl	havana
ENSG00000128602	Gene	SMO	protein_coding	smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]	ensembl	ensembl_havana
ENSG00000105639	Gene	JAK3	protein_coding	Janus kinase 3 [Source:HGNC Symbol;Acc:HGNC:6193]	ensembl	ensembl_havana
ENSG00000225691	Gene	HLA-C	protein_coding	major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]	ensembl	ensembl_havana
ENSG00000273686	Gene	B2M	protein_coding	beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]	ensembl	ensembl_havana
ENSG00000137672	Gene	TRPC6	protein_coding	transient receptor potential cation channel subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:12338]	ensembl	ensembl_havana
ENSG00000262406	Gene	MMP12	protein_coding	matrix metallopeptidase 12 [Source:HGNC Symbol;Acc:HGNC:7158]	ensembl	ensembl_havana
ENSG00000114646	Gene	CSPG5	protein_coding	chondroitin sulfate proteoglycan 5 [Source:HGNC Symbol;Acc:HGNC:2467]	ensembl	ensembl_havana
ENSG00000136869	Gene	TLR4	protein_coding	toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]	ensembl	ensembl_havana
ENSG00000108821	Gene	COL1A1	protein_coding	collagen type I alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2197]	ensembl	ensembl_havana
ENSG00000129315	Gene	CCNT1	protein_coding	cyclin T1 [Source:HGNC Symbol;Acc:HGNC:1599]	ensembl	ensembl_havana
ENSG00000164305	Gene	CASP3	protein_coding	caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504]	ensembl	ensembl_havana
ENSG00000163558	Gene	PRKCI	protein_coding	protein kinase C iota [Source:HGNC Symbol;Acc:HGNC:9404]	ensembl	ensembl_havana
ENSG00000164220	Gene	F2RL2	protein_coding	coagulation factor II thrombin receptor like 2 [Source:HGNC Symbol;Acc:HGNC:3539]	ensembl	ensembl_havana
ENSG00000068654	Gene	POLR1A	protein_coding	RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:17264]	ensembl	ensembl_havana
ENSG00000234370	Gene	GTF2H4	protein_coding	general transcription factor IIH subunit 4 [Source:HGNC Symbol;Acc:HGNC:4658]	ensembl	ensembl_havana
ENSG00000175482	Gene	POLD4	protein_coding	DNA polymerase delta 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:14106]	ensembl	ensembl_havana
ENSG00000115268	Gene	RPS15	protein_coding	ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388]	ensembl	ensembl_havana
ENSG00000274950	Gene	RPS9	protein_coding	ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:10442]	ensembl	ensembl_havana
ENSG00000125691	Gene	RPL23	protein_coding	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	ensembl	ensembl_havana
